name,width,height,fx,fy,hfov_deg_raw,vfov_deg_raw,tilt_fov_deg,clipped,status,error
train_000063_rgb.png,559.9999389648438,559.9999389648438,1442.5345458984375,1442.5347900390625,21.96935469176479,21.969351276670203,21.96935469176479,0,ok,
train_000064_rgb.png,559.9999389648438,559.9999389648438,716.2669067382812,716.2669677734375,42.70261589848652,42.70261248339193,42.70261589848652,0,ok,
train_000065_rgb.png,559.9999389648438,559.9999389648438,1045.3475341796875,1045.3475341796875,29.989765796354792,29.989765796354792,29.989765796354792,0,ok,
train_000066_rgb.png,559.9999389648438,559.9999389648438,1076.1724853515625,1076.1724853515625,29.167892548621744,29.167892548621744,29.167892548621744,0,ok,
train_000067_rgb.png,559.9999389648438,559.9999389648438,720.49853515625,720.4984741210938,42.47421778773588,42.47422120283046,42.47421778773588,0,ok,
train_000068_rgb.png,559.9999389648438,559.9999389648438,932.5250854492188,932.5250854492188,33.425815401734766,33.425815401734766,33.425815401734766,0,ok,
train_000069_rgb.png,559.9999389648438,559.9999389648438,1006.6968383789062,1006.6968383789062,31.08646878081623,31.08646878081623,31.08646878081623,0,ok,
train_000070_rgb.png,559.9999389648438,559.9999389648438,571.6195678710938,571.6195678710938,52.19457418428284,52.19457418428284,52.19457418428284,0,ok,
train_000071_rgb.png,559.9999389648438,559.9999389648438,1295.4263916015625,1295.42626953125,24.393144648939487,24.393146356486778,24.393144648939487,0,ok,
train_000072_rgb.png,559.9999389648438,559.9999389648438,1074.7314453125,1074.7314453125,29.20533223055717,29.20533223055717,29.20533223055717,0,ok,
train_000073_rgb.png,559.9999389648438,559.9999389648438,663.4445190429688,663.4445190429688,45.76335685425805,45.76335685425805,45.76335685425805,0,ok,
train_000074_rgb.png,559.9999389648438,559.9999389648438,753.9573974609375,753.9573974609375,40.74734789007073,40.74734789007073,40.74734789007073,0,ok,
train_000075_rgb.png,559.9999389648438,559.9999389648438,629.067626953125,629.067626953125,47.98799044806622,47.98799044806622,47.98799044806622,0,ok,
train_000076_rgb.png,559.9999389648438,559.9999389648438,877.0411376953125,877.041015625,35.41190805387483,35.411911468969414,35.41190805387483,0,ok,
train_000077_rgb.png,559.9999389648438,559.9999389648438,776.71337890625,776.71337890625,39.647786471441634,39.647786471441634,39.647786471441634,0,ok,
train_000078_rgb.png,559.9999389648438,559.9999389648438,962.010009765625,962.010009765625,32.45603782261968,32.45603782261968,32.45603782261968,0,ok,
train_000079_rgb.png,559.9999389648438,559.9999389648438,1057.619873046875,1057.619873046875,29.65719022528853,29.65719022528853,29.65719022528853,0,ok,
train_000080_rgb.png,559.9999389648438,559.9999389648438,683.9413452148438,683.9413452148438,44.527577557916814,44.527577557916814,44.527577557916814,0,ok,
train_000081_rgb.png,559.9999389648438,559.9999389648438,847.347900390625,847.3478393554688,36.57152732587584,36.571530740970424,36.57152732587584,0,ok,
train_000082_rgb.png,559.9999389648438,559.9999389648438,1496.4102783203125,1496.410400390625,21.196626362657273,21.196624655109982,21.196626362657273,0,ok,
train_000083_rgb.png,559.9999389648438,559.9999389648438,763.8370361328125,763.8369750976562,40.26286891186338,40.26287232695797,40.26286891186338,0,ok,
train_000084_rgb.png,559.9999389648438,559.9999389648438,443.8419189453125,443.84197998046875,64.49197803014854,64.49197119995938,64.49197803014854,0,ok,
train_000085_rgb.png,559.9999389648438,559.9999389648438,1346.426513671875,1346.426513671875,23.495338480656113,23.495338480656113,23.495338480656113,0,ok,
train_000086_rgb.png,559.9999389648438,559.9999389648438,829.6806030273438,829.6806030273438,37.296941227055385,37.296941227055385,37.296941227055385,0,ok,
train_000087_rgb.png,559.9999389648438,559.9999389648438,878.9780883789062,878.9781494140625,35.3387328222019,35.338729407107316,35.3387328222019,0,ok,
train_000088_rgb.png,559.9999389648438,559.9999389648438,650.9391479492188,650.9390869140625,46.549689212644935,46.54969604283411,46.549689212644935,0,ok,
train_000089_rgb.png,559.9999389648438,559.9999389648438,1146.99365234375,1146.99365234375,27.437064556332565,27.437064556332565,27.437064556332565,0,ok,
train_000090_rgb.png,559.9999389648438,559.9999389648438,715.8673706054688,715.867431640625,42.72430174910131,42.72429491891214,42.72430174910131,0,ok,
train_000091_rgb.png,559.9999389648438,559.9999389648438,2732.365478515625,2732.365478515625,11.7019573455341,11.7019573455341,20.0,1,ok,
train_000092_rgb.png,559.9999389648438,559.9999389648438,1279.7440185546875,1279.743896484375,24.68295811315959,24.68295982070688,24.68295811315959,0,ok,
train_000093_rgb.png,559.9999389648438,559.9999389648438,818.6538696289062,818.65380859375,37.76392467570374,37.76392809079832,37.76392467570374,0,ok,
train_000094_rgb.png,559.9999389648438,559.9999389648438,684.3696899414062,684.3696899414062,44.502428801392824,44.502428801392824,44.502428801392824,0,ok,
train_000095_rgb.png,559.9999389648438,559.9999389648438,828.1195068359375,828.119384765625,37.362374439304105,37.36237785439869,37.362374439304105,0,ok,
train_000096_rgb.png,559.9999389648438,559.9999389648438,614.884765625,614.884765625,48.9661759900496,48.9661759900496,48.9661759900496,0,ok,
train_000097_rgb.png,559.9999389648438,559.9999389648438,1098.18701171875,1098.1868896484375,28.60740893287779,28.607412347972375,28.60740893287779,0,ok,
train_000098_rgb.png,559.9999389648438,559.9999389648438,943.5011596679688,943.5011596679688,33.05829658287472,33.05829658287472,33.05829658287472,0,ok,
train_000099_rgb.png,559.9999389648438,559.9999389648438,958.33056640625,958.3307495117188,32.574056661288324,32.57404983109915,32.574056661288324,0,ok,
train_000100_rgb.png,559.9999389648438,559.9999389648438,1179.511962890625,1179.511962890625,26.7081023718792,26.7081023718792,26.7081023718792,0,ok,
train_000101_rgb.png,559.9999389648438,559.9999389648438,1021.3463745117188,1021.3463745117188,30.66170273142772,30.66170273142772,30.66170273142772,0,ok,
train_000102_rgb.png,559.9999389648438,559.9999389648438,1025.493896484375,1025.493896484375,30.543496062556894,30.543496062556894,30.543496062556894,0,ok,
train_000103_rgb.png,559.9999389648438,559.9999389648438,669.0773315429688,669.0772705078125,45.41732239543228,45.41732581052686,45.41732239543228,0,ok,
train_000104_rgb.png,559.9999389648438,559.9999389648438,726.5255126953125,726.5255737304688,42.15291544389472,42.15291202880014,42.15291544389472,0,ok,
train_000105_rgb.png,559.9999389648438,559.9999389648438,2479.989501953125,2479.98974609375,12.883253076639791,12.883251369092498,20.0,1,ok,
train_000106_rgb.png,559.9999389648438,559.9999389648438,730.7796020507812,730.7796630859375,41.9289091447804,41.928905729685816,41.9289091447804,0,ok,
train_000107_rgb.png,559.9999389648438,559.9999389648438,614.2515869140625,614.2515869140625,49.01071565362725,49.01071565362725,49.01071565362725,0,ok,
train_000108_rgb.png,559.9999389648438,559.9999389648438,707.351318359375,707.3512573242188,43.19156182041105,43.191568650600225,43.19156182041105,0,ok,
train_000109_rgb.png,559.9999389648438,559.9999389648438,820.958984375,820.958984375,37.66537187616962,37.66537187616962,37.66537187616962,0,ok,
train_000110_rgb.png,559.9999389648438,559.9999389648438,637.2235717773438,637.2235717773438,47.44196463524789,47.44196463524789,47.44196463524789,0,ok,
train_000111_rgb.png,559.9999389648438,559.9999389648438,816.9796142578125,816.9796752929688,37.83581583181271,37.83581583181271,37.83581583181271,0,ok,
train_000112_rgb.png,559.9999389648438,559.9999389648438,774.4939575195312,774.4940185546875,39.75251376198544,39.75251034689086,39.75251376198544,0,ok,
train_000113_rgb.png,559.9999389648438,559.9999389648438,858.5626831054688,858.5626220703125,36.12503102964293,36.12503102964293,36.12503102964293,0,ok,
train_000114_rgb.png,559.9999389648438,559.9999389648438,581.2447509765625,581.2447509765625,51.44253620571859,51.44253620571859,51.44253620571859,0,ok,
train_000115_rgb.png,559.9999389648438,559.9999389648438,1111.2442626953125,1111.2442626953125,28.284831051209135,28.284831051209135,28.284831051209135,0,ok,
train_000116_rgb.png,559.9999389648438,559.9999389648438,613.8380737304688,613.8380737304688,49.03984982553194,49.03984982553194,49.03984982553194,0,ok,
train_000117_rgb.png,559.9999389648438,559.9999389648438,502.5007019042969,502.5007019042969,58.254246298931875,58.254246298931875,58.254246298931875,0,ok,
train_000118_rgb.png,559.9999389648438,559.9999389648438,1133.578369140625,1133.578369140625,27.749289578766774,27.749289578766774,27.749289578766774,0,ok,
train_000119_rgb.png,559.9999389648438,559.9999389648438,940.12353515625,940.12353515625,33.17055415697846,33.17055415697846,33.17055415697846,0,ok,
train_000120_rgb.png,559.9999389648438,559.9999389648438,947.2223510742188,947.2223510742188,32.93547270612497,32.93547270612497,32.93547270612497,0,ok,
train_000121_rgb.png,559.9999389648438,559.9999389648438,830.7689208984375,830.7689208984375,37.251452167183096,37.251452167183096,37.251452167183096,0,ok,
train_000122_rgb.png,559.9999389648438,559.9999389648438,531.5812377929688,531.5812377929688,55.554275935120415,55.554275935120415,55.554275935120415,0,ok,
train_000123_rgb.png,559.9999389648438,559.9999389648438,788.6717529296875,788.6717529296875,39.092495507014185,39.092495507014185,39.092495507014185,0,ok,
train_000124_rgb.png,559.9999389648438,559.9999389648438,1278.4029541015625,1278.4027099609375,24.708055643264803,24.708059058359385,24.708055643264803,0,ok,
train_000125_rgb.png,559.9999389648438,559.9999389648438,1101.114501953125,1101.114501953125,28.534459097447467,28.534459097447467,28.534459097447467,0,ok,
train_000126_rgb.png,559.9999389648438,559.9999389648438,876.5818481445312,876.5818481445312,35.429304545690854,35.429304545690854,35.429304545690854,0,ok,
train_000127_rgb.png,559.9999389648438,559.9999389648438,981.9611206054688,981.9611206054688,31.83032760784939,31.83032760784939,31.83032760784939,0,ok,
train_000128_rgb.png,559.9999389648438,559.9999389648438,683.9928588867188,683.992919921875,44.52455178411449,44.52454836901991,44.52455178411449,0,ok,
train_000129_rgb.png,559.9999389648438,559.9999389648438,1909.3131103515625,1909.3131103515625,16.685866981943303,16.685866981943303,20.0,1,ok,
train_000130_rgb.png,559.9999389648438,559.9999389648438,837.9732666015625,837.9732666015625,36.95301729668314,36.95301729668314,36.95301729668314,0,ok,
train_000131_rgb.png,559.9999389648438,559.9999389648438,640.3089599609375,640.3090209960938,47.238445488549026,47.238442073454436,47.238445488549026,0,ok,
train_000132_rgb.png,559.9999389648438,559.9999389648438,743.6649169921875,743.6648559570312,41.26407902153887,41.26408243663345,41.26407902153887,0,ok,
train_000133_rgb.png,559.9999389648438,559.9999389648438,738.9437255859375,738.9437255859375,41.50531788792913,41.50531788792913,41.50531788792913,0,ok,
train_000134_rgb.png,559.9999389648438,559.9999389648438,576.6101684570312,576.6101684570312,51.80210809947933,51.80210809947933,51.80210809947933,0,ok,
train_000135_rgb.png,559.9999389648438,559.9999389648438,992.32275390625,992.32275390625,31.514550887046777,31.514550887046777,31.514550887046777,0,ok,
train_000136_rgb.png,559.9999389648438,559.9999389648438,1639.0252685546875,1639.0252685546875,19.388878487482707,19.388878487482707,20.0,1,ok,
train_000137_rgb.png,559.9999389648438,559.9999389648438,1105.34130859375,1105.34130859375,28.429774495585974,28.429774495585974,28.429774495585974,0,ok,
train_000138_rgb.png,559.9999389648438,559.9999389648438,794.3461303710938,794.34619140625,38.834205073360984,38.834201658266394,38.834205073360984,0,ok,
train_000139_rgb.png,559.9999389648438,559.9999389648438,724.353271484375,724.3532104492188,42.26818513142244,42.26818854651703,42.26818513142244,0,ok,
train_000140_rgb.png,559.9999389648438,559.9999389648438,1081.451904296875,1081.451904296875,29.031531236937024,29.031531236937024,29.031531236937024,0,ok,
train_000141_rgb.png,559.9999389648438,559.9999389648438,352.4520568847656,352.4520568847656,76.92965688609338,76.92965688609338,76.92965688609338,0,ok,
train_000142_rgb.png,559.9999389648438,559.9999389648438,912.3936767578125,912.3936767578125,34.120930583756135,34.120930583756135,34.120930583756135,0,ok,
train_000143_rgb.png,559.9999389648438,559.9999389648438,1146.0030517578125,1146.0030517578125,27.45988421834958,27.45988421834958,27.45988421834958,0,ok,
train_000144_rgb.png,559.9999389648438,559.9999389648438,764.2811279296875,764.2811279296875,40.241350400883256,40.241350400883256,40.241350400883256,0,ok,
train_000145_rgb.png,559.9999389648438,559.9999389648438,673.9513549804688,673.9513549804688,45.12187914778879,45.12187914778879,45.12187914778879,0,ok,
train_000146_rgb.png,559.9999389648438,559.9999389648438,856.6474609375,856.6475219726562,36.200531940728254,36.20052852563367,36.200531940728254,0,ok,
train_000147_rgb.png,559.9999389648438,559.9999389648438,1019.68310546875,1019.68310546875,30.709360376361484,30.709360376361484,30.709360376361484,0,ok,
train_000148_rgb.png,559.9999389648438,559.9999389648438,735.7839965820312,735.783935546875,41.66828278643106,41.66828620152564,41.66828278643106,0,ok,
train_000149_rgb.png,559.9999389648438,559.9999389648438,1037.429443359375,1037.4293212890625,30.208239642241406,30.208243057335988,30.208239642241406,0,ok,
train_000150_rgb.png,559.9999389648438,559.9999389648438,673.065673828125,673.065673828125,45.175294642192874,45.175294642192874,45.175294642192874,0,ok,
train_000151_rgb.png,559.9999389648438,559.9999389648438,543.505859375,543.505859375,54.51267550178806,54.51267550178806,54.51267550178806,0,ok,
train_000152_rgb.png,559.9999389648438,559.9999389648438,732.3319702148438,732.3319702148438,41.84772893140021,41.84772893140021,41.84772893140021,0,ok,
train_000153_rgb.png,559.9999389648438,559.9999389648438,667.331298828125,667.3312377929688,45.52405434649748,45.52405776159207,45.52405434649748,0,ok,
train_000154_rgb.png,559.9999389648438,559.9999389648438,1309.59228515625,1309.592529296875,24.137058658840907,24.13705524374632,24.137058658840907,0,ok,
train_000155_rgb.png,559.9999389648438,559.9999389648438,854.649169921875,854.649169921875,36.279635776600756,36.279635776600756,36.279635776600756,0,ok,
train_000156_rgb.png,559.9999389648438,559.9999389648438,1510.928955078125,1510.928955078125,20.99749732004743,20.99749732004743,20.99749732004743,0,ok,
train_000157_rgb.png,559.9999389648438,559.9999389648438,824.9483032226562,824.9483032226562,37.495979769658724,37.495979769658724,37.495979769658724,0,ok,
train_000158_rgb.png,559.9999389648438,559.9999389648438,717.2091674804688,717.209228515625,42.6515534042515,42.6515534042515,42.6515534042515,0,ok,
train_000159_rgb.png,559.9999389648438,559.9999389648438,1333.1746826171875,1333.1746826171875,23.722298836586464,23.722298836586464,23.722298836586464,0,ok,
train_000160_rgb.png,559.9999389648438,559.9999389648438,700.9515991210938,700.9515991210938,43.54915978950166,43.54915978950166,43.54915978950166,0,ok,
train_000161_rgb.png,559.9999389648438,559.9999389648438,801.2254638671875,801.2255859375,38.52542929645763,38.52542588136305,38.52542929645763,0,ok,
train_000162_rgb.png,559.9999389648438,559.9999389648438,803.9188842773438,803.9190063476562,38.40581902371237,38.405815608617786,38.40581902371237,0,ok,
train_000163_rgb.png,559.9999389648438,559.9999389648438,1201.7845458984375,1201.7845458984375,26.23038528095017,26.23038528095017,26.23038528095017,0,ok,
train_000164_rgb.png,559.9999389648438,559.9999389648438,761.2604370117188,761.260498046875,40.38815165671434,40.38815165671434,40.38815165671434,0,ok,
train_000165_rgb.png,559.9999389648438,559.9999389648438,695.7719116210938,695.7720947265625,43.842731565312555,43.84272473512339,43.842731565312555,0,ok,
train_000166_rgb.png,559.9999389648438,559.9999389648438,553.7490234375,553.7490234375,53.64635479803115,53.64635479803115,53.64635479803115,0,ok,
train_000167_rgb.png,559.9999389648438,559.9999389648438,773.9427490234375,773.9428100585938,39.77860849970948,39.77860508461489,39.77860849970948,0,ok,
train_000168_rgb.png,559.9999389648438,559.9999389648438,1477.0789794921875,1477.078857421875,21.467632900997746,21.46763460854504,21.467632900997746,0,ok,
train_000169_rgb.png,559.9999389648438,559.9999389648438,764.2242431640625,764.2243041992188,40.24410638221335,40.24410296711877,40.24410638221335,0,ok,
train_000170_rgb.png,559.9999389648438,559.9999389648438,550.0376586914062,550.0376586914062,53.95728208452306,53.95728208452306,53.95728208452306,0,ok,
train_000171_rgb.png,559.9999389648438,559.9999389648438,322.89898681640625,322.8990173339844,81.86000161771041,81.85999478752125,81.86000161771041,0,ok,
train_000172_rgb.png,559.9999389648438,559.9999389648438,863.1168823242188,863.116943359375,35.946705035697654,35.946705035697654,35.946705035697654,0,ok,
train_000173_rgb.png,559.9999389648438,559.9999389648438,746.0772705078125,746.0772705078125,41.141842541057734,41.141842541057734,41.141842541057734,0,ok,
train_000174_rgb.png,559.9999389648438,559.9999389648438,490.6686096191406,490.6686096191406,59.42247502438168,59.42247502438168,59.42247502438168,0,ok,
train_000175_rgb.png,559.9999389648438,559.9999389648438,755.4093627929688,755.4093627929688,40.675446488678,40.675446488678,40.675446488678,0,ok,
train_000176_rgb.png,559.9999389648438,559.9999389648438,1158.8948974609375,1158.8948974609375,27.165788225519876,27.165788225519876,27.165788225519876,0,ok,
train_000177_rgb.png,559.9999389648438,559.9999389648438,537.9061889648438,537.9061889648438,54.99727059321129,54.99727059321129,54.99727059321129,0,ok,
train_000178_rgb.png,559.9999389648438,559.9999389648438,523.6870727539062,523.6870727539062,56.264195552167784,56.264195552167784,56.264195552167784,0,ok,
train_000179_rgb.png,559.9999389648438,559.9999389648438,913.655029296875,913.655029296875,34.07655484471856,34.07655484471856,34.07655484471856,0,ok,
train_000180_rgb.png,559.9999389648438,559.9999389648438,758.7269897460938,758.7269287109375,40.512068363731295,40.51207177882588,40.512068363731295,0,ok,
train_000181_rgb.png,559.9999389648438,559.9999389648438,1130.56396484375,1130.56396484375,27.82040721595224,27.82040721595224,27.82040721595224,0,ok,
train_000182_rgb.png,559.9999389648438,559.9999389648438,483.12274169921875,483.12274169921875,60.18996972103768,60.18996972103768,60.18996972103768,0,ok,
train_000183_rgb.png,559.9999389648438,559.9999389648438,1127.34912109375,1127.34912109375,27.896649202562507,27.896649202562507,27.896649202562507,0,ok,
train_000184_rgb.png,559.9999389648438,559.9999389648438,766.5362548828125,766.5363159179688,40.132422543999894,40.132419128905305,40.132422543999894,0,ok,
train_000185_rgb.png,559.9999389648438,559.9999389648438,725.4264526367188,725.4264526367188,42.21116329713659,42.21116329713659,42.21116329713659,0,ok,
train_000186_rgb.png,559.9999389648438,559.9999389648438,657.1744384765625,657.1744384765625,46.1544500710384,46.1544500710384,46.1544500710384,0,ok,
train_000187_rgb.png,559.9999389648438,559.9999389648438,869.8457641601562,869.8457641601562,35.686327979253015,35.686327979253015,35.686327979253015,0,ok,
train_000188_rgb.png,559.9999389648438,559.9999389648438,984.7971801757812,984.7971801757812,31.74328367706675,31.74328367706675,31.74328367706675,0,ok,
train_000189_rgb.png,559.9999389648438,559.9999389648438,371.5185852050781,371.5185852050781,74.00799565729625,74.00799565729625,74.00799565729625,0,ok,
train_000190_rgb.png,559.9999389648438,559.9999389648438,1156.2080078125,1156.2080078125,27.226571786491114,27.226571786491114,27.226571786491114,0,ok,
